App,Category,Rating,Reviews,Size,Installs,Price,Content Rating,GenrePrincipal,Last Updated,GenreSecondaire
World Racers family board game,18,4.8,4,42000000,100,0.99,0,Board,2015-09-03,Pretend Play
SweetLand — Family Board Game,18,4.2,38,47000000,1000,0.99,0,Casual,2014-11-14,Pretend Play
Steam: Rails to Riches,18,4.2,214,67000000,5000,4.99,0,Board,2017-12-13,Brain Games
Whoowasit? - Best kids game!,18,4.0,248,26000000,5000,2.99,0,Board,2018-07-24,Action & Adventure
Lanterns: The Harvest Festival,18,4.7,185,72000000,1000,4.99,0,Board,2018-05-01,Brain Games
Tsuro - The Game of the Path,18,4.7,2195,37000000,10000,2.99,0,Board,2016-08-02,Brain Games
THE aMAZEing Labyrinth,18,3.9,1615,1200000,10000,4.99,0,Board,2016-02-09,Brain Games
Chess and Mate,18,4.5,359,17000000,5000,4.99,0,Board,2015-08-12,Brain Games
Kids Balloon Pop Game Free 🎈,18,4.1,38021,19000000,10000000,0.0,0,Casual,2018-07-06,Music & Video
Sounds for Toddlers FREE,18,4.4,6190,23000000,1000000,0.0,0,Educational,2015-08-24,Education
Elmo Calls by Sesame Street,18,3.9,6903,25000000,1000000,0.0,0,Educational,2018-01-31,Pretend Play
Sago Mini Friends,18,4.4,13155,83000000,1000000,0.0,0,Education,2016-06-16,Pretend Play
Papumba Academy - Fun Learning For Kids,18,4.4,496,94000000,100000,0.0,0,Education,2018-07-11,Education
Tee and Mo Bath Time Free,18,3.6,418,97000000,100000,0.0,0,Educational,2016-11-07,Education
Bita and the Animals - Pelos Ares,18,4.4,1160,37000000,100000,0.0,0,Education,2013-05-22,Music & Video
TO-FU Oh!SUSHI,18,4.1,59917,92000000,5000000,0.0,0,Education,2018-07-31,Pretend Play
DreamWorks Friends,18,3.6,1042,48000000,100000,0.0,0,Role Playing,2017-08-04,Pretend Play
Avokiddo Emotions,18,4.6,73,12000000,1000,2.99,0,Education,2018-05-21,Pretend Play
Nighty Night Circus,18,4.3,382,15000000,10000,2.99,0,Education,2017-03-07,Action & Adventure
Sago Mini Babies,18,4.5,253,83000000,10000,3.99,0,Education,2016-10-28,Pretend Play
Dr. Panda & Toto's Treehouse,18,4.4,3396,9500000,50000,3.99,0,Casual,2014-12-09,Pretend Play
Kids Balloon Pop Game Free 🎈,18,4.1,38021,19000000,10000000,0.0,0,Casual,2018-07-06,Music & Video
Sounds for Toddlers FREE,18,4.4,6190,23000000,1000000,0.0,0,Educational,2015-08-24,Education
Elmo Calls by Sesame Street,18,3.9,6903,25000000,1000000,0.0,0,Educational,2018-01-31,Pretend Play
Sago Mini Friends,18,4.4,13155,83000000,1000000,0.0,0,Education,2016-06-16,Pretend Play
Papumba Academy - Fun Learning For Kids,18,4.4,496,94000000,100000,0.0,0,Education,2018-07-11,Education
Tee and Mo Bath Time Free,18,3.6,418,97000000,100000,0.0,0,Educational,2016-11-07,Education
Bita and the Animals - Pelos Ares,18,4.4,1160,37000000,100000,0.0,0,Education,2013-05-22,Music & Video
TO-FU Oh!SUSHI,18,4.1,59917,92000000,5000000,0.0,0,Education,2018-07-31,Pretend Play
DreamWorks Friends,18,3.6,1042,48000000,100000,0.0,0,Role Playing,2017-08-04,Pretend Play
Avokiddo Emotions,18,4.6,73,12000000,1000,2.99,0,Education,2018-05-21,Pretend Play
Nighty Night Circus,18,4.3,382,15000000,10000,2.99,0,Education,2017-03-07,Action & Adventure
Sago Mini Babies,18,4.5,253,83000000,10000,3.99,0,Education,2016-10-28,Pretend Play
Dr. Panda & Toto's Treehouse,18,4.4,3396,9500000,50000,3.99,0,Casual,2014-12-09,Pretend Play
ROBLOX,18,4.5,4450890,67000000,100000000,0.0,2,Adventure,2018-07-31,Action & Adventure
Barbie Life™,18,3.9,133117,63000000,5000000,0.0,0,Casual,2018-07-12,Pretend Play
Baby Panda Care,18,4.2,108795,49000000,10000000,0.0,0,Educational,2018-06-15,Pretend Play
Palace Pets in Whisker Haven,18,4.1,47213,14000000,5000000,0.0,0,Entertainment,2017-12-09,Pretend Play
Sweet Baby Girl - Dream House and Play Time,18,3.9,95537,58000000,10000000,0.0,0,Educational,2018-07-13,Education
Monster High™,18,4.1,66660,22000000,5000000,0.0,0,Casual,2018-02-02,Pretend Play
Hello Kitty Lunchbox,18,4.2,51838,15000000,5000000,0.0,0,Casual,2017-11-21,Creativity
Sweet Baby Girl Newborn Baby,18,3.8,36028,50000000,5000000,0.0,0,Educational,2018-07-02,Education
COOKING MAMA Let's Cook!,18,4.3,528745,59000000,10000000,0.0,0,Educational,2018-07-26,Pretend Play
Shopkins World!,18,4.3,169609,34000000,10000000,0.0,0,Arcade,2018-06-13,Action & Adventure
Ever After High™ Charmed Style,18,3.9,44062,54000000,1000000,0.0,0,Casual,2016-12-30,Pretend Play
Equestria Girls,18,4.3,392596,53000000,10000000,0.0,0,Role Playing,2016-07-22,Action & Adventure
Frozen Free Fall,18,4.3,1574204,37000000,50000000,0.0,0,Puzzle,2018-07-27,Action & Adventure
Nick,18,4.2,123322,25000000,10000000,0.0,2,Entertainment,2018-01-24,Music & Video
Thomas & Friends: Race On!,18,4.1,29319,26000000,5000000,0.0,0,Casual,2018-05-18,Action & Adventure
Mad Libs,18,4.0,8126,61000000,1000000,0.0,0,Entertainment,2018-07-31,Brain Games
Inside Out Thought Bubbles,18,4.4,623398,58000000,10000000,0.0,0,Puzzle,2017-08-31,Brain Games
ABCmouse.com,18,4.3,50887,91000000,5000000,0.0,0,Education,2018-07-03,Education
My Little Pony Celebration,18,4.3,63160,17000000,1000000,0.0,0,Simulation,2016-07-22,Pretend Play
Sago Mini Friends,18,4.4,13155,83000000,1000000,0.0,0,Education,2016-06-16,Pretend Play
Thomas & Friends: Delivery,18,4.2,28737,17000000,1000000,0.0,0,Casual,2016-02-05,Action & Adventure
Nasty Goats,18,4.3,45579,64000000,1000000,0.0,0,Arcade,2016-04-14,Action & Adventure
Starfall Free & Member,18,4.2,19720,41000000,1000000,0.0,0,Education,2017-11-07,Education
Animal Jam - Play Wild!,18,4.6,361970,58000000,5000000,0.0,0,Casual,2018-08-02,Pretend Play
Video Editor,18,4.1,159619,23000000,5000000,0.0,0,Video Players & Editors,2018-07-17,Creativity
Real Racing 3,18,4.5,354384,71000000,10000000,0.0,0,Racing,2018-07-02,Action & Adventure
Card Wars - Adventure Time,18,4.3,129603,23000000,1000000,2.99,2,Card,2016-02-11,Action & Adventure
Monash Uni Low FODMAP Diet,19,4.2,1135,12000000,100000,9.0,0,Medical,2018-07-16,
iBP Blood Pressure,19,4.4,578,704000,10000,0.99,0,Medical,2014-11-30,
Pedi STAT,19,4.6,129,2900000,10000,5.49,0,Medical,2018-04-06,
ASCCP Mobile,19,4.5,63,25000000,10000,9.99,0,Medical,2016-10-03,
Paramedic Protocol Provider,19,4.5,171,20000000,10000,10.0,2,Medical,2017-09-21,
MommyMeds,19,3.2,45,21000000,5000,3.99,0,Medical,2017-11-15,
Medical ID - In Case of Emergency (ICE),19,4.6,717,5400000,5000,5.99,0,Medical,2018-05-31,
Human Anatomy Atlas 2018: Complete 3D Human Body,19,4.5,2921,25000000,100000,24.99,0,Medical,2018-05-25,
Essential Anatomy 3,19,4.1,1533,42000000,50000,11.99,3,Medical,2014-08-07,
Vargo Anesthesia Mega App,19,4.6,92,32000000,1000,79.99,0,Medical,2018-06-18,
EMT Review Plus,19,4.5,199,1800000,10000,11.99,0,Medical,2018-06-27,
Muscle Trigger Point Anatomy,19,4.4,1361,33000000,50000,2.99,0,Medical,2018-07-17,
2017 EMRA Antibiotic Guide,19,4.4,12,3800000,1000,16.99,0,Medical,2017-01-27,
ASRA Coags,19,4.4,15,5800000,1000,3.99,0,Medical,2018-08-01,
IBM Micromedex Drug Info,19,3.8,206,9500000,10000,2.99,0,Medical,2018-04-25,
Diabetes & Diet Tracker,19,4.6,395,19000000,1000,9.99,0,Medical,2018-07-16,
Block Buddy,19,4.0,15,5000000,1000,14.99,0,Medical,2018-08-01,
Super Hearing Secret Voices Recorder PRO,19,5.0,3,23000000,100,2.99,0,Medical,2018-04-20,
EMT Study - NREMT Test Prep,19,4.3,35,862000,5000,3.99,0,Medical,2014-12-03,
Calcium Pro,19,3.4,77,9900000,5000,2.99,0,Medical,2017-04-18,
Arrhythmias and Dysrhythmias,19,,3,24000000,500,1.0,0,Medical,2016-01-24,
EMT PASS,19,3.4,51,2400000,1000,29.99,0,Medical,2014-10-22,
Pocket Lab Values,19,4.3,214,899000,10000,2.99,0,Medical,2012-11-22,
Medical terms (OFFLINE),19,4.4,104,38000000,1000,2.99,1,Medical,2018-05-24,
"Cardiac diagnosis (heart rate, arrhythmia)",19,4.4,8,6500000,100,12.99,0,Medical,2018-07-25,
ERres- Emergency Medicine,19,4.2,45,14000000,1000,4.99,0,Medical,2015-08-18,
FHR 5-Tier 2.0,19,5.0,2,1200000,500,2.99,0,Medical,2015-12-16,
AnatomyMapp,19,4.1,80,48000000,5000,14.99,0,Medical,2013-11-05,
OptoDrum,19,3.9,10,378000,1000,5.99,0,Medical,2015-05-26,
"Migraine, Headache Diary HeadApp Pro",19,4.6,156,22000000,500,3.49,0,Medical,2018-03-14,
Blood Pressure Companion,19,4.2,178,4800000,1000,0.99,0,Medical,2018-07-22,
"Muscle Premium - Human Anatomy, Kinesiology, Bones",19,4.2,168,25000000,10000,24.99,0,Medical,2017-08-11,
CCHT PREP,19,3.6,25,266000,1000,10.99,0,Medical,2016-12-08,
Paramedic Meds,19,4.5,163,375000,10000,1.99,0,Medical,2015-08-03,
Advanced Comprehension Therapy,19,,3,62000000,100,24.99,0,Medical,2017-10-05,
OmniMedix Medical Calculator,19,4.7,25,1200000,1000,4.99,0,Medical,2016-06-11,
Lab Values + Medical Reference,19,4.5,133,2800000,10000,2.99,0,Medical,2014-08-02,
Recognise Foot,19,4.2,9,95000000,1000,7.49,0,Medical,2017-09-14,
Anti Mosquito simulation,19,4.2,74,2600000,1000,1.5,0,Medical,2014-09-06,
Pain Tracker & Diary,19,4.3,3,4600000,100,2.99,0,Medical,2018-01-02,
Whist - Tinnitus Relief,19,4.1,12,5100000,1000,1.99,0,Medical,2017-03-02,
Critical Care Paramedic Review,19,4.4,17,1800000,1000,9.99,2,Medical,2018-05-14,
"End Anxiety Pro - Stress, Panic Attack Help",19,4.2,33,53000000,1000,3.99,0,Medical,2018-05-08,
Acupuncture Assistant,19,4.5,492,39000000,10000,7.99,0,Medical,2018-04-13,
Number Therapy,19,,0,5300000,50,14.99,0,Medical,2017-10-03,
InfantRisk Center HCP,19,2.6,41,14000000,1000,9.99,0,Medical,2015-05-06,
EMT Tutor NREMT-B Study Guide,19,4.6,625,8400000,10000,3.99,0,Medical,2017-01-08,
Hospitalist Handbook,19,4.8,12,18000000,1000,19.99,0,Medical,2017-06-05,
PTA Content Master,19,4.2,64,41000000,1000,29.99,0,Medical,2015-12-22,
Navi Radiography Pro,19,4.7,11,100000000,500,15.99,0,Medical,2018-01-14,
Nursing Care Plan NANDA Tables,19,3.0,4,3400000,500,0.99,0,Medical,2017-05-09,
A Manual of Acupuncture,19,3.5,214,68000000,1000,33.99,0,Medical,2017-10-02,
palmPEDi: Pediatric Tape,19,4.6,66,2600000,5000,0.99,0,Medical,2013-12-02,
GoodRx Drug Prices and Coupons,19,4.8,59158,11000000,1000000,0.0,0,Medical,2018-07-26,
FollowMyHealth®,19,4.6,73118,37000000,1000000,0.0,0,Medical,2018-05-10,
Ovia Pregnancy Tracker & Baby Countdown Calendar,19,4.8,102858,9800000,1000000,0.0,0,Medical,2018-08-03,
Teladoc Member,19,4.0,2094,23000000,500000,0.0,0,Medical,2018-07-26,
myAir™ for Air10™ by ResMed,19,3.7,236,18000000,50000,0.0,0,Medical,2018-07-25,
Blood Pressure,19,4.2,33033,7400000,5000000,0.0,0,Medical,2018-07-24,
Pregnancy Week By Week,19,4.8,78825,11000000,1000000,0.0,0,Medical,2018-08-02,
BioLife Plasma Services,19,3.5,250,23000000,100000,0.0,0,Medical,2018-07-09,
OneTouch Reveal,19,3.9,6266,34000000,500000,0.0,0,Medical,2018-05-22,
To,19,4.2,22,15000000,10000,0.0,0,Medical,2018-05-30,
Ovia Fertility Tracker & Ovulation Calculator,19,4.8,53743,13000000,1000000,0.0,0,Medical,2018-07-27,
Anthem Anywhere,19,2.7,2657,24000000,500000,0.0,0,Medical,2018-07-27,
Blood Donor,19,4.2,4476,20000000,500000,0.0,0,Medical,2018-07-31,
My Calendar - Period Tracker,19,4.7,156410,14000000,5000000,0.0,0,Medical,2018-08-03,
Youper - AI Therapy,19,4.6,2006,69000000,50000,0.0,0,Medical,2018-08-03,
Zocdoc: Find Doctors & Book Appointments,19,4.5,6099,38000000,500000,0.0,0,Medical,2018-07-31,
1800 Contacts - Lens Store,19,4.7,23160,26000000,1000000,0.0,0,Medical,2018-07-27,
Blood Pressure Log - MyDiary,19,4.7,8348,2600000,500000,0.0,0,Medical,2018-04-13,
PulsePoint Respond,19,4.5,7837,21000000,100000,0.0,0,Medical,2018-07-31,
Ovia Parenting & Baby Development Tracker,19,4.7,6185,38000000,100000,0.0,0,Medical,2018-08-03,
MyQuest for Patients,19,4.0,3803,16000000,100000,0.0,0,Medical,2018-03-13,
OptumRx,19,3.4,1838,21000000,100000,0.0,0,Medical,2018-07-02,
CVS Caremark,19,3.5,3707,10000000,500000,0.0,0,Medical,2018-07-28,
fred's Pharmacy,19,3.0,315,22000000,100000,0.0,0,Medical,2017-10-10,
Ada - Your Health Guide,19,4.7,87418,14000000,1000000,0.0,0,Medical,2018-07-16,
mySugr: the blood sugar tracker made just for you,19,4.6,21189,36000000,1000000,0.0,0,Medical,2018-08-06,
ClearCareGo Caregiver,19,4.2,1746,16000000,50000,0.0,0,Medical,2018-07-25,
Pregnancy Calculator and Tracker app,19,4.8,69126,61000000,1000000,0.0,0,Medical,2018-06-01,
All Mental disorders,19,4.5,453,11000000,100000,0.0,0,Medical,2017-07-07,
DreamMapper,19,4.2,10710,8500000,100000,0.0,0,Medical,2018-07-03,
ScriptSave WellRx Rx Discounts,19,3.8,700,37000000,100000,0.0,0,Medical,2018-06-21,
MoodSpace,19,4.5,503,22000000,50000,0.0,0,Medical,2018-06-10,
Pill Identifier and Drug list,19,4.0,488,17000000,100000,0.0,0,Medical,2018-08-01,
HealtheLife,19,3.6,190,7700000,100000,0.0,0,Medical,2018-01-02,
SonicCloud: Hearing App,19,4.4,15,39000000,1000,0.0,0,Medical,2018-07-19,
Migraine Buddy - The Migraine and Headache tracker,19,4.7,26862,30000000,500000,0.0,0,Medical,2018-06-25,
Period Tracker,19,4.9,100082,3700000,1000000,0.0,0,Medical,2018-07-09,
LabCorp | Patient,19,3.6,27,28000000,10000,0.0,0,Medical,2018-04-19,
Anatomy Learning - 3D Atlas,19,4.5,72167,16000000,1000000,0.0,0,Medical,2018-07-18,
Super Hearing Super Ear Amplifier,19,4.1,21,20000000,1000,0.0,0,Medical,2018-06-11,
Moodpath - Depression & Anxiety Test,19,4.6,6035,8900000,100000,0.0,0,Medical,2018-07-05,
Teach Me Anatomy,19,4.7,9945,97000000,500000,0.0,0,Medical,2018-07-05,
Baritastic - Bariatric Tracker,19,4.7,4318,12000000,100000,0.0,0,Medical,2018-07-26,
Brilliant Distinctions®,19,2.8,78,72000000,50000,0.0,0,Medical,2018-06-27,
98point6,19,4.6,47,21000000,10000,0.0,0,Medical,2018-08-02,
MDLIVE: Talk to a Doctor 24/7,19,3.4,650,27000000,100000,0.0,0,Medical,2018-07-23,
Free Blood Pressure,19,,7,5700000,5000,0.0,0,Medical,2016-10-13,
Super Ear,19,4.0,3498,6600000,100000,0.0,0,Medical,2018-05-01,
VitusVet: Pet Health Care App,19,4.8,3052,12000000,100000,0.0,0,Medical,2018-07-31,
Banfield Pet Health Tracker,19,4.2,1747,5900000,100000,0.0,0,Medical,2016-10-17,
Dexcom G6,19,3.0,45,20000000,5000,0.0,0,Medical,2018-07-16,
Nurse Grid,19,4.5,1686,15000000,100000,0.0,0,Medical,2018-07-30,
Castlight Mobile,19,3.7,529,26000000,100000,0.0,0,Medical,2018-07-30,
Sanford Guide:Antimicrobial Rx,19,4.5,1388,3300000,100000,0.0,0,Medical,2018-07-03,
Davis's Drug Guide for Nurses,19,4.5,572,44000000,50000,0.0,0,Medical,2018-07-13,
Vargo Anesthesia Mega App,19,4.6,92,32000000,1000,79.99,0,Medical,2018-06-18,
Monash Uni Low FODMAP Diet,19,4.2,1135,12000000,100000,9.0,0,Medical,2018-07-16,
mySugr: the blood sugar tracker made just for you,19,4.6,21189,36000000,1000000,0.0,0,Medical,2018-08-06,
live Point,19,3.6,54,17000000,5000,0.0,3,Medical,2018-07-03,
Tarascon Pharmacopoeia,19,4.4,275,5800000,10000,0.0,2,Medical,2018-03-16,
Official NBSTSA CST Exam Prep,19,4.4,2159,11000000,10000,0.0,0,Medical,2018-05-17,
EMT-B Pocket Prep,19,4.5,2951,16000000,50000,0.0,0,Medical,2018-07-11,
Human Anatomy Atlas 2018: Complete 3D Human Body,19,4.5,2921,25000000,100000,24.99,0,Medical,2018-05-25,
5-Minute Clinical Consult,19,4.1,84,6100000,10000,0.0,0,Medical,2017-12-11,
"Pzizz - Sleep, Nap, Focus",19,4.3,5521,22000000,100000,0.0,0,Medical,2018-07-01,
HESI A2 Pocket Prep,19,4.3,2108,28000000,50000,0.0,0,Medical,2018-05-02,
Johns Hopkins Guides ABX...,19,4.7,73,6300000,10000,0.0,0,Medical,2017-12-08,
ASCCP Mobile,19,4.5,63,25000000,10000,9.99,0,Medical,2016-10-03,
FP Notebook,19,4.5,408,60000000,50000,0.0,0,Medical,2018-03-24,
Paramedic Protocol Provider,19,4.5,171,20000000,10000,10.0,2,Medical,2017-09-21,
5 Minute Clinical Consult 2019 - #1 for 25 years,19,4.2,33,8000000,10000,0.0,0,Medical,2018-05-02,
Open Sesame - Touch Free Control,19,4.4,197,20000000,10000,0.0,0,Medical,2018-08-02,
Davis's Drug Guide,19,3.9,272,6400000,50000,0.0,0,Medical,2017-12-11,
Deep Sleep and Relax Hypnosis,19,4.2,4852,34000000,100000,0.0,0,Medical,2013-10-22,
2017 EMRA Antibiotic Guide,19,4.4,12,3800000,1000,16.99,0,Medical,2017-01-27,
Essential Anatomy 3,19,4.1,1533,42000000,50000,11.99,3,Medical,2014-08-07,
EMT PASS,19,3.4,51,2400000,1000,29.99,0,Medical,2014-10-22,
Christella VoiceUp,19,4.1,38,70000000,5000,0.0,0,Medical,2018-07-12,
Block Buddy,19,4.0,15,5000000,1000,14.99,0,Medical,2018-08-01,
Language Therapy: Aphasia,19,,10,28000000,1000,74.99,0,Medical,2018-06-25,
Complete Anatomy for Android,19,4.1,90,21000000,1000,0.0,0,Medical,2018-07-11,
GlassesOff,19,3.5,1288,38000000,100000,0.0,0,Medical,2018-07-10,
e-Anatomy,19,4.0,1545,74000000,100000,0.0,0,Medical,2018-07-30,
EMT Review Plus,19,4.5,199,1800000,10000,11.99,0,Medical,2018-06-27,
Registered Dietitian Pocket Prep,19,4.3,283,12000000,5000,0.0,0,Medical,2018-07-12,
Paramedic Pocket Prep,19,4.3,460,13000000,10000,0.0,0,Medical,2018-07-12,
Pedi STAT,19,4.6,129,2900000,10000,5.49,0,Medical,2018-04-06,
AnatomyMapp,19,4.1,80,48000000,5000,14.99,0,Medical,2013-11-05,
Diabetes & Diet Tracker,19,4.6,395,19000000,1000,9.99,0,Medical,2018-07-16,
A Manual of Acupuncture,19,3.5,214,68000000,1000,33.99,0,Medical,2017-10-02,
5 Minute Veterinary Consult: Canine & Feline,19,2.3,17,6800000,1000,0.0,0,Medical,2018-03-29,
Wide address pocket prep,19,4.5,513,12000000,5000,0.0,0,Medical,2018-07-11,
Nursing Central,19,4.3,168,5800000,10000,0.0,0,Medical,2018-01-29,
PTA Content Master,19,4.2,64,41000000,1000,29.99,0,Medical,2015-12-22,
"Muscle Premium - Human Anatomy, Kinesiology, Bones",19,4.2,168,25000000,10000,24.99,0,Medical,2017-08-11,
Tinnitus Alleviator,19,3.1,82,42000000,5000,0.0,0,Medical,2017-12-23,
"Cardiac diagnosis (heart rate, arrhythmia)",19,4.4,8,6500000,100,12.99,0,Medical,2018-07-25,
PMHNP-BC Pocket Prep,19,4.4,112,13000000,1000,0.0,0,Medical,2018-07-12,
Dialysis of Drugs,19,2.9,92,1500000,10000,0.0,0,Medical,2018-06-15,
abeoCoder,19,3.1,83,3200000,10000,0.0,0,Medical,2018-07-30,
Saunders Comprehensive Review NCLEX-PN Examination,19,3.7,3,7700000,5000,0.0,0,Medical,2018-07-16,
LTC AS Legal,19,4.0,6,1300000,100,39.99,0,Medical,2018-04-04,
Lippincott Nursing Advisor,19,3.8,343,26000000,50000,0.0,0,Medical,2018-05-01,
Medical ID - In Case of Emergency (ICE),19,4.6,717,5400000,5000,5.99,0,Medical,2018-05-31,
Official NBSTSA CSFA Exam Prep,19,4.4,137,11000000,1000,0.0,0,Medical,2018-05-17,
IBM Micromedex Drug Info,19,3.8,206,9500000,10000,2.99,0,Medical,2018-04-25,
Advanced Comprehension Therapy,19,,3,62000000,100,24.99,0,Medical,2017-10-05,
Hospitalist Handbook,19,4.8,12,18000000,1000,19.99,0,Medical,2017-06-05,
Visualmed,19,,0,3100000,1,2.99,0,Medical,2018-08-01,
ABG Master,19,,2,1800000,50,0.99,0,Medical,2018-08-04,
OrthoFlow,19,,0,66000000,10,5.99,0,Medical,2018-07-15,
Be the Expert in Phlebotomy - Professional Nursing,19,,0,5000000,1,0.99,0,Medical,2018-07-24,
JH Blood Pressure Monitor,19,3.7,9,2900000,500,0.0,0,Medical,2018-07-21,
Sway Medical,19,5.0,3,22000000,100,0.0,0,Medical,2018-07-25,
Exposure Ed,19,3.0,2,16000000,500,0.0,0,Medical,2018-07-17,
Nucleus Smart,19,3.7,20,19000000,1000,0.0,0,Medical,2018-06-27,
Penn State Health OnDemand,19,,0,40000000,50,0.0,0,Medical,2018-07-24,
Breastfeeding Tracker Baby Log,19,,6,23000000,100,0.0,0,Medical,2018-07-20,
Lego Ninjago Wallpaper,19,,2,15000000,100,0.0,0,Medical,2018-08-02,
RT 516 VET,19,,0,29000000,10,0.0,0,Medical,2018-07-13,
EXOGEN Connects (US),19,,0,16000000,10,0.0,0,Medical,2018-08-01,
Full Code - Emergency Medicine Simulation,19,,0,65000000,100,0.0,0,Medical,2018-07-23,
Maricopa AH,19,,0,29000000,100,0.0,0,Medical,2018-07-16,
Dare EMS Protocols,19,,0,20000000,10,0.0,2,Medical,2018-07-26,
Pediatric Emergency Guide,19,,0,3800000,100,0.0,0,Medical,2018-07-09,
Weill Cornell Medicine,19,,0,19000000,50,0.0,0,Medical,2018-07-16,
Doctors Care,19,,0,25000000,10,0.0,0,Medical,2018-07-24,
PCOS Guide - Fight PCOS naturally,19,,0,5100000,100,0.0,0,Medical,2018-08-04,
EVA - Menstrual calendar and fertility,19,,25,16000000,1000,0.0,0,Medical,2018-08-02,
Hello Face,19,,0,1500000,10,0.0,0,Medical,2018-07-31,
Cochrane Library,19,3.7,3,10000000,100,0.0,0,Medical,2018-07-17,
Labs on Demand,19,5.0,1,22000000,10,0.0,0,Medical,2018-08-03,
Diabetes Testing,19,,1,3600000,500,0.0,3,Medical,2018-07-26,
GGDE: Prevent & Beat Depression Symptoms,19,,2,20000000,50,0.0,0,Medical,2018-07-24,
Dermatology Atlas (Colored & Illustrative),19,5.0,3,20000000,100,0.0,0,Medical,2018-07-19,
Jaylex,19,,0,13000000,10,0.0,0,Medical,2018-07-30,
Tablet Reminder,19,5.0,4,2500000,5,0.0,0,Medical,2018-08-03,
Clinical Pharmacology,19,,0,3600000,10,0.0,0,Medical,2018-08-01,
Galaxies of Hope,19,5.0,2,24000000,50,0.0,0,Medical,2018-07-27,
Smartshading AI,19,,0,10000000,10,0.0,0,Medical,2018-06-21,
KBA-EZ Health Guide,19,5.0,4,25000000,1,0.0,0,Medical,2018-08-02,
FoothillsVet,19,5.0,2,29000000,50,0.0,0,Medical,2018-07-11,
Eversense,19,,3,17000000,100,0.0,0,Medical,2018-07-18,
PrimeDelivery,19,5.0,3,53000000,10,0.0,0,Medical,2018-07-13,
You're an Anime,19,5.0,2,83000000,10,0.0,0,Medical,2018-07-12,
Anatomy & Physiology Vocabulary Exam Review App,19,5.0,1,4600000,5,0.0,0,Medical,2018-08-02,
Drug Calculator,19,,0,4600000,10,0.0,0,Medical,2018-07-27,
HACH Cares,19,,0,28000000,10,0.0,0,Medical,2018-07-25,
WAH 247,19,,0,29000000,1,0.0,0,Medical,2018-07-20,
CT Scan Cross Sectional Anatomy,19,4.3,10,46000000,100,0.0,0,Medical,2018-07-19,
VetCode,19,4.9,28,5700000,5000,0.0,0,Medical,2018-07-07,
ear super hearing,19,,0,1400000,5,0.0,0,Medical,2018-07-31,
Traditional Chinese Medicine Fangfang Liangfang Daquan - Practical and ancient Chinese medicine and old prescriptions for the treatment of various incurable diseases,19,,1,12000000,10,0.0,0,Medical,2018-07-21,
