App,Category,Rating,Reviews,Size,Installs,Price,Content Rating,GenrePrincipal,Last Updated,GenreSecondaire
Lose Belly Fat-Home Abs Fitness Workout,13,4.6,199,8800000,50000,0.0,0,13,2018-07-24,0
Cycling - Bike Tracker,13,4.5,9116,4000000,500000,0.0,0,13,2018-07-30,0
Abs Training-Burn belly fat,13,4.7,2071,6900000,100000,0.0,0,13,2018-07-24,0
Calorie Counter - EasyFit free,13,4.7,50294,11000000,1000000,0.0,0,13,2018-07-09,0
Aunjai i lert u,13,4.2,1140,5500000,500000,0.0,1,13,2017-01-10,0
BetterMe: Weight Loss Workouts,13,4.2,14709,15000000,5000000,0.0,0,13,2018-07-26,0
Bike Computer - GPS Cycling Tracker,13,4.4,12029,4300000,1000000,0.0,0,13,2018-08-04,0
Six Packs for Man–Body Building with No Equipment,13,4.6,2880,7100000,100000,0.0,0,13,2018-07-24,0
Weight Watchers Mobile,13,4.2,270267,58000000,5000000,0.0,0,13,2018-07-31,0
The TK-App - everything under control,13,4.5,8642,18000000,100000,0.0,0,13,2018-08-02,0
Walking: Pedometer diet,13,3.7,1861,1500000,1000000,0.0,0,13,2018-06-18,0
Recipes for hair and face tried,13,4.5,1203,6500000,500000,0.0,0,13,2016-10-16,0
Abs Workout - 30 Days Fitness App for Six Pack Abs,13,4.6,299,11000000,100000,0.0,0,13,2018-08-03,0
8fit Workouts & Meal Planner,13,4.6,115721,67000000,10000000,0.0,0,13,2018-07-11,0
Run with Map My Run,13,4.5,183662,57000000,5000000,0.0,0,13,2018-07-27,0
Weight Loss Running by Verv,13,4.5,27393,59000000,1000000,0.0,3,13,2018-07-16,0
Couch to 10K Running Trainer,13,4.6,10445,48000000,500000,0.0,0,13,2018-07-02,0
PumpUp — Fitness Community,13,4.0,49479,57000000,1000000,0.0,1,13,2018-07-10,0
"Home workouts - fat burning, abs, legs, arms,chest",13,4.3,4848,13000000,1000000,0.0,0,13,2018-07-18,0
"Fabulous: Motivate Me! Meditate, Relax, Sleep",13,4.6,205299,31000000,5000000,0.0,0,13,2018-07-16,0
StrongLifts 5x5 Workout Gym Log & Personal Trainer,13,4.9,66791,10000000,1000000,0.0,0,13,2018-07-30,0
Run with Map My Run,13,4.5,183669,57000000,5000000,0.0,0,13,2018-07-27,0
Workout Tracker & Gym Trainer - Fitness Log Book,13,4.6,5420,21000000,500000,0.0,0,13,2018-06-05,0
Freeletics: Personal Trainer & Fitness Workouts,13,4.5,130104,25000000,10000000,0.0,0,13,2018-08-03,0
Nike Training Club - Workouts & Fitness Plans,13,4.6,251534,93000000,10000000,0.0,0,13,2018-07-18,0
Fitbit Coach,13,4.6,28951,60000000,1000000,0.0,0,13,2018-07-16,0
"JEFIT Workout Tracker, Weight Lifting, Gym Log App",13,4.5,60096,27000000,5000000,0.0,1,13,2018-04-07,0
Map My Ride GPS Cycling Riding,13,4.5,106547,54000000,1000000,0.0,0,13,2018-07-27,0
Weight Loss Running by Verv,13,4.5,27396,59000000,1000000,0.0,3,13,2018-07-16,0
Sworkit: Workouts & Fitness Plans,13,4.6,109756,78000000,5000000,0.0,0,13,2018-08-01,0
Map My Fitness Workout Trainer,13,4.4,38343,55000000,1000000,0.0,0,13,2018-07-27,0
8fit Workouts & Meal Planner,13,4.6,115721,67000000,10000000,0.0,0,13,2018-07-11,0
Daily Yoga - Yoga Fitness Plans,13,4.4,70769,35000000,5000000,0.0,0,13,2018-07-24,0
Relax Meditation: Sleep with Sleep Sounds,13,4.4,26540,43000000,1000000,0.0,0,13,2017-02-09,0
Free Meditation - Take a Break,13,4.2,1608,39000000,100000,0.0,0,13,2016-07-28,0
Meditate OM,13,4.5,19074,4200000,1000000,0.0,0,13,2018-01-17,0
Yoga - Track Yoga,13,4.5,7976,44000000,500000,0.0,0,13,2018-07-09,0
My Chakra Meditation,13,4.4,7586,45000000,500000,0.0,0,13,2018-04-10,0
"Meditation Music - Relax, Yoga",13,4.6,48226,28000000,1000000,0.0,0,13,2018-03-05,0
Meditation Studio,13,4.6,1026,29000000,10000,3.99,0,13,2018-05-15,0
Down Dog: Great Yoga Anywhere,13,4.9,28945,12000000,500000,0.0,1,13,2018-05-17,0
21-Day Meditation Experience,13,4.4,11506,15000000,100000,0.0,0,13,2018-08-02,0
My Chakra Meditation 2,13,4.3,1288,31000000,100000,0.0,0,13,2018-04-10,0
Simple Habit Meditation,13,4.7,11689,20000000,500000,0.0,0,13,2018-07-27,0
Headspace: Meditation & Mindfulness,13,4.6,77563,39000000,10000000,0.0,0,13,2018-07-23,0
Yoga Studio: Mind & Body,13,4.3,5499,94000000,100000,0.0,0,13,2018-07-23,0
Daily Yoga - Yoga Fitness Plans,13,4.4,70769,35000000,5000000,0.0,0,13,2018-07-24,0
My Cycles Period and Ovulation,13,4.3,26652,41000000,1000000,0.0,0,13,2018-05-04,0
I’m Expecting - Pregnancy App,13,4.6,71269,49000000,1000000,0.0,0,13,2018-03-30,0
The Bump Pregnancy Tracker,13,4.6,20301,22000000,1000000,0.0,0,13,2018-05-16,0
Best Ovulation Tracker Fertility Calendar App Glow,13,4.6,56145,23000000,1000000,0.0,0,13,2018-08-01,0
"Eve Period Tracker - Love, Sex & Relationships App",13,4.6,20326,28000000,1000000,0.0,1,13,2018-08-04,0
Fertility Friend Ovulation App,13,4.5,12955,7200000,1000000,0.0,1,13,2018-06-27,0
Pregnancy Tracker,13,4.1,2681,6500000,500000,0.0,0,13,2018-02-10,0
"Spot On Period, Birth Control, & Cycle Tracker",13,4.6,4102,24000000,500000,0.0,2,13,2018-07-19,0
Period Tracker Clue: Period and Ovulation Tracker,13,4.8,570242,20000000,10000000,0.0,0,13,2018-08-02,0
WomanLog Calendar,13,4.5,121838,15000000,5000000,0.0,0,13,2018-05-23,0
Map My Hike GPS Hiking,13,4.4,12858,55000000,500000,0.0,0,13,2018-07-27,0
Runtastic Mountain Bike GPS Tracker,13,4.5,50679,38000000,1000000,0.0,0,13,2018-08-01,0
"AllTrails: Hiking, Running & Mountain Bike Trails",13,4.3,16943,32000000,1000000,0.0,0,13,2018-07-30,0
Tracks,13,4.6,623,40000000,50000,0.0,2,13,2017-07-17,0
Weight Loss Running by Verv,13,4.5,27396,59000000,1000000,0.0,3,13,2018-07-16,0
"Technutri - calorie counter, diet and carb tracker",13,4.4,70416,23000000,5000000,0.0,0,13,2018-07-27,0
Couch to 5K by RunDouble,13,4.7,15674,6100000,1000000,0.0,0,13,2018-07-31,0
Weight Watchers Mobile,13,4.2,270294,58000000,5000000,0.0,0,13,2018-07-31,0
Walk with Map My Walk,13,4.5,144050,55000000,5000000,0.0,0,13,2018-07-27,0
Run with Map My Run,13,4.5,183669,57000000,5000000,0.0,0,13,2018-07-27,0
Nike Training Club - Workouts & Fitness Plans,13,4.6,251534,93000000,10000000,0.0,0,13,2018-07-18,0
Fitbit Coach,13,4.6,28951,60000000,1000000,0.0,0,13,2018-07-16,0
Calorie Counter - MyNetDiary,13,4.5,27439,19000000,1000000,0.0,0,13,2018-07-16,0
10 Best Foods for You,13,4.0,2490,3800000,500000,0.0,2,13,2017-02-17,0
MyPlate Calorie Tracker,13,4.6,24094,18000000,1000000,0.0,0,13,2018-07-09,0
My Diet Diary Calorie Counter,13,4.1,18539,57000000,1000000,0.0,0,13,2018-07-30,0
Calorie Counter - Macros,13,4.0,3061,5500000,100000,0.0,0,13,2016-08-27,0
Weight Loss Tracker - RecStyle,13,4.4,20547,5700000,1000000,0.0,0,13,2017-11-29,0
Lark - 24/7 Health Coach,13,4.1,3405,51000000,100000,0.0,0,13,2018-07-25,0
MealLogger-Photo Food Journal,13,3.5,217,9400000,50000,0.0,1,13,2017-08-23,0
Health and Nutrition Guide,13,4.3,7895,3300000,500000,0.0,0,13,2018-07-15,0
Food Calorie Calculator,13,4.2,1324,4000000,100000,0.0,0,13,2018-01-29,0
Calorie Counter - MyNetDiary,13,4.5,27439,19000000,1000000,0.0,0,13,2018-07-16,0
10 Best Foods for You,13,4.0,2490,3800000,500000,0.0,2,13,2017-02-17,0
Monitor Your Weight,13,4.5,126017,4300000,5000000,0.0,0,13,2018-07-05,0
MyPlate Calorie Tracker,13,4.6,24094,18000000,1000000,0.0,0,13,2018-07-09,0
Weight Loss Tracker - RecStyle,13,4.4,20547,5700000,1000000,0.0,0,13,2017-11-29,0
Eat Fit - Diet and Health Free,13,4.1,2469,3600000,100000,0.0,0,13,2014-07-23,0
Calorie Counter - Macros,13,4.0,3061,5500000,100000,0.0,0,13,2016-08-27,0
My Diet Diary Calorie Counter,13,4.1,18539,57000000,1000000,0.0,0,13,2018-07-30,0
Lark - 24/7 Health Coach,13,4.1,3405,51000000,100000,0.0,0,13,2018-07-25,0
Weight Watchers Mobile,13,4.2,270294,58000000,5000000,0.0,0,13,2018-07-31,0
MealLogger-Photo Food Journal,13,3.5,217,9400000,50000,0.0,1,13,2017-08-23,0
Health and Nutrition Guide,13,4.3,7895,3300000,500000,0.0,0,13,2018-07-15,0
Food Calorie Calculator,13,4.2,1324,4000000,100000,0.0,0,13,2018-01-29,0
Self Healing,13,4.5,14394,9900000,500000,0.0,0,13,2017-07-16,0
Relax Meditation: Sleep with Sleep Sounds,13,4.4,26540,43000000,1000000,0.0,0,13,2017-02-09,0
Happify,13,3.7,1812,37000000,100000,0.0,0,13,2018-07-24,0
Relaxing Sounds,13,4.6,4642,40000000,100000,0.0,0,13,2017-03-11,0
White Sound Pro,13,4.7,16570,73000000,500000,0.0,0,13,2018-07-29,0
"Meditation Music - Relax, Yoga",13,4.6,48226,28000000,1000000,0.0,0,13,2018-03-05,0
Self-help Anxiety Management,13,4.0,2894,23000000,500000,0.0,2,13,2017-02-22,0
Brain Waves - Binaural Beats,13,4.4,5038,10000000,500000,0.0,0,13,2018-07-15,0
21-Day Meditation Experience,13,4.4,11506,15000000,100000,0.0,0,13,2018-08-02,0
Prana Breath: Calm & Meditate,13,4.8,31665,8400000,1000000,0.0,0,13,2018-07-19,0
"Fabulous: Motivate Me! Meditate, Relax, Sleep",13,4.6,205299,31000000,5000000,0.0,0,13,2018-07-16,0
White Noise Lite,13,4.4,57634,41000000,1000000,0.0,0,13,2018-06-25,0
Simple Habit Meditation,13,4.7,11689,20000000,500000,0.0,0,13,2018-07-27,0
Headspace: Meditation & Mindfulness,13,4.6,77563,39000000,10000000,0.0,0,13,2018-07-23,0
Daily Yoga - Yoga Fitness Plans,13,4.4,70769,35000000,5000000,0.0,0,13,2018-07-24,0
Zillow: Find Houses for Sale & Apartments for Rent,14,4.5,417907,34000000,10000000,0.0,0,14,2018-08-01,0
"Viva Decora - Decoration, Photos, Architecture, House",14,4.8,3167,7500000,100000,0.0,0,14,2018-08-03,0
Realtor.com Real Estate: Homes for Sale and Rent,14,4.5,162243,12000000,10000000,0.0,0,14,2018-07-26,0
Real Estate sale & rent Trovit,14,4.1,65913,7700000,5000000,0.0,0,14,2018-07-16,0
"591 housing transactions - renting houses, middle-class houses, new cases, real-time registration, villas through the sky, apartment suites, MRT, buying a house selling prices, housing mortgages",14,4.1,24977,21000000,1000000,0.0,0,14,2018-08-01,0
"Homes.com 🏠 For Sale, Rent",14,4.0,6000,18000000,1000000,0.0,0,14,2018-07-28,0
"CYANOGEN. Rent, buy an apartment, a room, a cottage 3+",14,4.3,37711,40000000,1000000,0.0,0,14,2018-07-31,0
Latest 2018 Home Designs,14,,174,8700000,10000,0.0,0,14,2018-07-26,0
Good room network fast rent,14,3.7,2758,8600000,500000,0.0,0,14,2018-06-25,0
LIFULL HOME'S,14,4.2,7573,18000000,1000000,0.0,0,14,2018-07-25,0
"Apartment List: Housing, Apt, and Property Rentals",14,4.5,8481,7500000,1000000,0.0,0,14,2018-08-03,0
Gold Butterfly Keyboard Theme,14,4.3,10054,9100000,1000000,0.0,0,14,2018-07-12,0
"Apartment, Home Rental Search: Realtor.com Rentals",14,3.9,10117,13000000,1000000,0.0,0,14,2018-06-29,0
591 Housing Trading - Hong Kong,14,4.3,3522,15000000,100000,0.0,0,14,2018-08-02,0
Redfin Real Estate,14,4.6,36857,19000000,1000000,0.0,0,14,2018-07-25,0
Yes319 real price login query,14,,12,5100000,5000,0.0,0,14,2018-07-12,0
DaBang - Rental Homes in Korea,14,4.4,23013,26000000,5000000,0.0,0,14,2018-07-17,0
DIY On A Budget,14,4.7,114,8300000,10000,0.0,1,14,2018-02-18,0
Free Foreclosure Real Estate Search by USHUD.com,14,3.4,287,27000000,100000,0.0,0,14,2018-05-29,0
Mortgage by Zillow: Calculator & Rates,14,4.3,4435,7900000,500000,0.0,0,14,2016-03-02,0
Room planner: Interior & Floorplan Design for IKEA,14,4.0,4281,27000000,100000,0.0,0,14,2018-08-05,0
Rent.com Apartment Homes,14,4.0,7508,5100000,1000000,0.0,0,14,2018-07-09,0
Good house to buy a house,14,3.8,491,15000000,100000,0.0,0,14,2018-07-25,0
LH Housing Promotion Notice,14,,160,3100000,100000,0.0,0,14,2017-09-19,0
Apartments.com Rental Search,14,4.3,22584,16000000,1000000,0.0,0,14,2018-07-16,0
Hemnet,14,3.6,4087,9200000,500000,0.0,0,14,2018-07-16,0
House app: beautiful everyday ~,14,4.6,2669,10000000,500000,0.0,1,14,2018-08-03,0
Home tips and advice,14,,10,2600000,5000,0.0,0,14,2017-12-28,0
"N1.RU - Real estate: apartments, new buildings, lodging",14,4.5,7619,13000000,100000,0.0,0,14,2018-07-12,0
Ruler,14,4.7,126,1900000,10000,0.0,0,14,2017-08-21,0
Home Decor Showpiece Art making: Medium Difficulty,14,4.3,273,7000000,50000,0.0,0,14,2018-05-30,0
"乐屋网: Buying a house, selling a house, renting a house",14,3.7,2248,15000000,100000,0.0,0,14,2018-08-03,0
Real estate court auction information site - Hyundai court auction,14,,10,4200000,10000,0.0,0,14,2018-08-02,0
iProperty Malaysia,14,4.2,809,7800000,100000,0.0,0,14,2018-07-25,0
ColorSnap® Visualizer,14,3.4,3280,77000000,1000000,0.0,0,14,2018-06-29,0
Apartment Decorating Ideas,14,3.9,1478,5700000,100000,0.0,0,14,2015-03-13,0
Bedroom Decorating Ideas,14,4.0,2382,5900000,500000,0.0,0,14,2015-04-07,0
Room Painting Ideas,14,4.0,4450,7600000,1000000,0.0,0,14,2015-03-17,0
Kitchen Island Ideas,14,4.0,515,5800000,50000,0.0,0,14,2015-05-30,0
Living Room Decorating Ideas,14,4.0,4465,5800000,1000000,0.0,0,14,2015-03-06,0
Bathroom Decorating Ideas,14,4.1,2427,5300000,500000,0.0,0,14,2015-03-12,0
Wall Decorating Ideas,14,3.9,6631,5500000,1000000,0.0,0,14,2015-03-11,0
Zumper - Apartment Rental Finder,14,4.4,11200,25000000,1000000,0.0,0,14,2018-07-16,0
RadPad: Apartment Finder App,14,4.4,6896,35000000,500000,0.0,0,14,2017-08-30,0
Mortgage by Zillow: Calculator & Rates,14,4.3,4435,7900000,500000,0.0,0,14,2016-03-02,0
Redfin Real Estate,14,4.6,36857,19000000,1000000,0.0,0,14,2018-07-25,0
"Apartment List: Housing, Apt, and Property Rentals",14,4.5,8481,7500000,1000000,0.0,0,14,2018-08-03,0
Realtor.com Real Estate: Homes for Sale and Rent,14,4.5,162243,12000000,10000000,0.0,0,14,2018-07-26,0
Zillow: Find Houses for Sale & Apartments for Rent,14,4.5,417907,34000000,10000000,0.0,0,14,2018-08-01,0
Homesnap Real Estate & Rentals,14,4.3,3834,30000000,500000,0.0,0,14,2018-07-31,0
Apartments.com Rental Search,14,4.3,22584,16000000,1000000,0.0,0,14,2018-07-16,0
Trulia Mortgage Calculators,14,4.1,81,16000000,50000,0.0,0,14,2018-02-16,0
Quotes,15,4.4,58,15000000,10000,0.0,0,15,2018-07-06,0
Best New Ringtones 2018 Free 🔥 For Android™,15,4.6,3014,21000000,100000,0.0,0,15,2018-06-27,0
Lamp detector,15,,5,1800000,1000,0.0,0,15,2018-04-23,0
SUDOKU,15,4.1,923,4300000,100000,0.0,0,15,2015-10-15,0
General culture,15,,26,10000000,10000,0.0,0,15,2018-02-20,0
Luffs,15,,487,3700000,100000,0.0,0,15,2018-01-16,0
Aviary Effects: Classic,15,3.8,67007,232000,5000000,0.0,0,15,2013-03-06,0
Chakra Cleansing,15,4.6,539,99000000,50000,0.0,0,15,2018-08-02,0
Aviary Stickers: Free Pack,15,3.5,126862,624000,10000000,0.0,0,15,2012-01-17,0
Call Recorder,15,4.7,48,6900000,1000,0.0,0,15,2018-05-25,0
Pink Water Sakura Keyboard Theme,15,4.3,1465,7000000,100000,0.0,0,15,2018-07-09,0
auto Call Recorder 2018,15,4.5,929,7000000,50000,0.0,0,15,2018-02-16,0
converter video to mp3,15,4.4,783,6400000,100000,0.0,0,15,2017-06-10,0
chicken song,15,4.3,434,16000000,100000,0.0,0,15,2018-06-06,0
Words (188 Category),15,,54,5900000,10000,0.0,0,15,2018-07-04,0
Binaural Beats Meditation,15,4.3,411,95000000,50000,0.0,0,15,2018-06-08,0
Essential Resources,15,4.6,237,8500,50000,0.0,0,15,2017-09-27,0
MOMOLAND BBoom BBoom,15,4.6,2580,20000000,100000,0.0,0,15,2018-03-08,0
Cold Spirits,15,,363,2500000,100000,0.0,0,15,2017-01-02,0
Cardboard,15,4.2,130272,50000000,10000000,0.0,0,15,2016-03-14,0
How to sew & make the easiest pattern,15,,110,10000000,10000,0.0,0,15,2017-11-05,0
I will return his eggs,15,,91,18000000,100000,0.0,0,15,2017-11-16,0
Bird Sounds & Bird Ringtones for Free 2018,15,4.6,130,12000000,10000,0.0,0,15,2018-02-23,0
Benefits of olive oil with garlic,15,,25,2500000,10000,0.0,0,15,2018-06-23,0
Sad hair without net,15,,20,2100000,5000,0.0,0,15,2018-03-26,0
Top Popular Ringtones 2018 Free 🔥,15,4.4,7396,22000000,500000,0.0,0,15,2018-07-06,0
Wifi Connect Library,15,3.9,58055,41000,5000000,0.0,0,15,2016-11-07,0
Super Funny Ringtones 2018 🔔,15,4.5,1703,22000000,100000,0.0,0,15,2018-03-01,0
Apk Installer,15,3.8,7750,292000,1000000,0.0,0,15,2011-06-29,0
SAMSUNG RETAILMODE 2018,15,4.3,6,5500000,10000,0.0,0,15,2018-08-03,0
Eternal life,15,5.0,26,2500000,1000,0.0,0,15,2018-05-24,0
V380s,15,3.2,1919,8100000,500000,0.0,0,15,2018-07-11,0
Cool Popular Ringtones 2018 🔥,15,4.5,60170,28000000,1000000,0.0,0,15,2018-07-13,0
Blackpink as if it's your last,15,4.7,831,24000000,100000,0.0,0,15,2018-02-20,0
Wifi Test,15,4.0,8671,3100000,1000000,0.0,0,15,2018-07-03,0
Patience Words,15,,31,3400000,10000,0.0,0,15,2017-12-14,0
Market Update Helper,15,4.1,20145,11000,1000000,0.0,0,15,2013-02-12,0
Ayyush wih wih new without Net,15,3.8,912,13000000,500000,0.0,0,15,2018-01-09,0
Girls Nancy Ajram Without Net,15,4.7,2639,19000000,500000,0.0,0,15,2017-12-11,0
R M Lock Screen,15,4.5,399,9500000,100000,0.0,0,15,2018-05-22,0
Mama Lala 's song,15,,102,21000000,50000,0.0,0,15,2018-07-01,0
Barcode Scanner,15,4.2,3945,9400000,500000,0.0,0,15,2018-01-09,0
Young Speeches,15,,2221,2400000,500000,0.0,0,15,2017-01-08,0
New Ringtones 2018,15,4.1,3781,36000000,1000000,0.0,0,15,2018-04-15,0
EyeCloud,15,3.1,1267,55000000,100000,0.0,0,15,2018-08-02,0
Dollhouse Decorating Games,16,4.1,18968,32000000,5000000,0.0,1,16,2018-04-26,0
metroZONE,16,4.1,47497,34000000,10000000,0.0,0,16,2018-06-08,0
Easy Hair Style Design,16,4.3,601,5100000,100000,0.0,0,16,2017-12-20,0
Talking Babsy Baby: Baby Games,16,4.0,140995,100000000,10000000,0.0,0,16,2018-07-16,1
"Black Wallpaper, AMOLED, Dark Background: Darkify",16,4.6,51357,80000000,5000000,0.0,0,16,2018-07-31,0
Girly Wallpapers Backgrounds,16,4.4,13565,3300000,1000000,0.0,0,16,2018-08-05,0
Chart - Myanmar Keyboard,16,4.4,39364,28000000,5000000,0.0,0,16,2018-07-17,0
Easy Makeup Tutorials,16,4.3,7287,5000000,1000000,0.0,0,16,2016-11-03,0
Horoscopes – Daily Zodiac Horoscope and Astrology,16,4.6,161143,11000000,10000000,0.0,2,16,2018-06-25,0
Entel,16,3.2,16168,55000000,1000000,0.0,0,16,2018-07-26,0
ZenUI Safeguard,16,4.5,100,7100000,1000000,0.0,0,16,2018-05-09,0
Live 4D Results ! (MY & SG),16,4.6,116079,3200000,5000000,0.0,0,16,2018-05-20,0
Diary with lock,16,4.6,815893,4400000,10000000,0.0,0,16,2018-06-30,0
FOSSIL Q: DESIGN YOUR DIAL,16,4.3,985,16000000,500000,0.0,0,16,2018-05-31,0
Telstra,16,3.0,4260,6300000,5000000,0.0,0,16,2017-08-08,0
Family Locator - GPS Tracker,16,4.4,726074,45000000,10000000,0.0,0,16,2018-08-02,0
Van Nien 2018 - Lich Van su & Lich Am,16,4.4,3829,23000000,1000000,0.0,0,16,2018-06-01,0
Safeway,16,4.3,33572,37000000,1000000,0.0,0,16,2018-08-02,0
HTC Speak,16,3.5,6145,13000000,10000000,0.0,0,16,2016-06-30,0
Kawaii Easy Drawing : How to draw Step by Step,16,4.3,34327,8100000,5000000,0.0,0,16,2018-07-17,0
Tattoodo - Find your next tattoo,16,4.5,7457,13000000,1000000,0.0,1,16,2018-08-03,0
H&M,16,3.7,41941,14000000,10000000,0.0,0,16,2018-07-30,0
Samsung+,16,4.5,82145,30000000,50000000,0.0,0,16,2018-07-05,0
Anime Avatar Creator: Make Your Own Avatar,16,4.2,10944,36000000,1000000,0.0,0,16,2018-06-15,0
Beautiful Design Birthday Cake,16,4.3,665,3000000,500000,0.0,0,16,2018-08-04,0
Pronunciation and know the name of the caller from his number,16,4.6,2167,1400000,500000,0.0,0,16,2018-01-07,0
Super Slime Simulator - Satisfying Slime App,16,4.5,53652,39000000,1000000,0.0,0,16,2018-08-05,0
Caf - My Account,16,3.9,18961,1800000,5000000,0.0,0,16,2015-09-24,0
H Pack,16,4.3,9412,1700000,1000000,0.0,0,16,2016-12-17,0
Family convenience store FamilyMart,16,3.3,9663,19000000,1000000,0.0,0,16,2018-07-16,0
သိင်္ Astrology - Min Thein Kha BayDin,16,4.7,2225,15000000,100000,0.0,0,16,2018-07-26,0
w UN map,16,4.2,23164,10000000,1000000,0.0,3,16,2018-07-24,0
Official Matsumoto Kiyoshi application,16,3.2,3031,2700000,1000000,0.0,0,16,2018-07-03,0
Galaxy Gift,16,4.4,95557,16000000,10000000,0.0,0,16,2018-07-23,0
PASS by KT (formerly KT certified),16,3.5,7869,21000000,1000000,0.0,0,16,2018-08-01,0
Safety stepping stone,16,3.7,4212,20000000,1000000,0.0,0,16,2018-07-25,0
Rate Guide Bill Letter,16,3.8,17368,14000000,10000000,0.0,0,16,2018-06-27,0
US Mission - buy gourmet movie KTV,16,3.8,6554,76000000,500000,0.0,1,16,2018-06-20,0
OK cashbag [point of pleasure],16,3.7,33264,18000000,10000000,0.0,0,16,2018-06-15,0
JOANN - Crafts & Coupons,16,4.6,34782,12000000,1000000,0.0,0,16,2018-06-22,0
MK eCatalog,16,4.0,6676,6200000,1000000,0.0,0,16,2018-02-21,0
Fashion in Vogue,16,3.8,1797,6800000,100000,0.0,0,16,2016-09-27,0
StyleSeat,16,4.7,20304,24000000,500000,0.0,0,16,2018-07-31,0
Wedding Countdown Widget,16,3.9,7376,19000000,1000000,0.0,0,16,2018-01-11,0
My Day - Countdown Calendar 🗓️,16,4.1,49147,13000000,1000000,0.0,0,16,2018-05-07,0
justWink Greeting Cards,16,4.6,69177,15000000,1000000,0.0,1,16,2017-08-02,0
Wedding LookBook by The Knot,16,4.2,3448,13000000,100000,0.0,0,16,2018-07-09,0
"Wedding Planner by WeddingWire - Venues, Checklist",16,4.2,3788,44000000,1000000,0.0,0,16,2018-07-24,0
WedMeGood - Wedding Planner,16,4.6,1658,9700000,100000,0.0,0,16,2018-07-31,0
StyleSeat,16,4.7,20304,24000000,500000,0.0,0,16,2018-07-31,0
DIY Garden Ideas,16,4.1,3309,13000000,500000,0.0,0,16,2018-08-05,0
Brit + Co,16,3.9,987,4500000,10000,0.0,0,16,2017-08-29,0
Creative Ideas - DIY & Craft,16,4.0,5208,4500000,100000,0.0,1,16,2017-11-23,0
Homestyler Interior Design & Decorating Ideas,16,4.1,78298,29000000,5000000,0.0,0,16,2018-08-02,0
JOANN - Crafts & Coupons,16,4.6,34802,12000000,1000000,0.0,0,16,2018-06-22,0
Wheretoget: Shop in style,16,4.1,6808,12000000,500000,0.0,1,16,2017-06-05,0
Chictopia,16,4.1,360,4600000,10000,0.0,0,16,2014-04-30,0
Scarf Fashion Designer,16,4.4,16637,10000000,1000000,0.0,0,16,2017-06-18,0
Fashion in Vogue,16,3.8,1797,6800000,100000,0.0,0,16,2016-09-27,0
Zara,16,4.3,95904,33000000,10000000,0.0,0,16,2018-07-30,0
Wheretoget: Shop in style,16,4.1,6808,12000000,500000,0.0,1,16,2017-06-05,0
Chictopia,16,4.1,360,4600000,10000,0.0,0,16,2014-04-30,0
Scarf Fashion Designer,16,4.4,16637,10000000,1000000,0.0,0,16,2017-06-18,0
Fashion in Vogue,16,3.8,1797,6800000,100000,0.0,0,16,2016-09-27,0
Zara,16,4.3,95905,33000000,10000000,0.0,0,16,2018-07-30,0
Real Estate by Movoto,16,4.4,3114,13000000,100000,0.0,0,16,2018-02-20,0
Etta Homes,16,4.2,220,15000000,50000,0.0,0,16,2018-07-26,0
Houlihan Lawrence,16,4.4,33,23000000,5000,0.0,0,16,2017-10-12,0
Home Scouting® MLS Mobile,16,4.3,1533,7700000,100000,0.0,0,16,2016-09-27,0
ZipRealty Real Estate & Homes,16,4.0,3937,15000000,100000,0.0,0,16,2018-07-27,0
Sotheby's International Realty,16,4.2,894,25000000,50000,0.0,0,16,2018-04-09,0
Neighborhoods & Apartments,16,3.9,2042,3000000,100000,0.0,0,16,2015-08-28,0
Keller Williams Real Estate,16,4.4,13213,22000000,1000000,0.0,0,16,2018-03-28,0
Bed Time Fan - White Noise Sleep Sounds,16,4.5,10097,7500000,500000,0.0,0,16,2018-04-26,0
Nature Sounds,16,4.8,28588,24000000,1000000,0.0,0,16,2018-03-01,0
White Noise Baby,16,4.5,10544,44000000,1000000,0.0,0,16,2018-06-18,0
7 Day Food Journal Challenge,16,4.5,3346,14000000,100000,0.0,1,16,2017-03-08,0
ROBLOX,17,4.5,4447388,67000000,100000000,0.0,2,17,2018-07-31,3
Subway Surfers,17,4.5,27722264,76000000,1000000000,0.0,2,18,2018-07-12,0
Candy Crush Saga,17,4.4,22426677,74000000,500000000,0.0,0,19,2018-07-05,0
Solitaire,17,4.7,254258,23000000,10000000,0.0,0,20,2018-08-01,0
