,App,Category,Rating,Reviews,Size,Installs,Price,Content Rating,GenrePrincipal,Last Updated,GenreSecondaire
2431,Breastfeeding Tracker Baby Log,19,,6,23000000,100,0.0,0,35,2018-07-20,0
2432,Lego Ninjago Wallpaper,19,,2,15000000,100,0.0,0,35,2018-08-02,0
2433,RT 516 VET,19,,0,29000000,10,0.0,0,35,2018-07-13,0
2434,EXOGEN Connects (US),19,,0,16000000,10,0.0,0,35,2018-08-01,0
2435,Full Code - Emergency Medicine Simulation,19,,0,65000000,100,0.0,0,35,2018-07-23,0
2436,Maricopa AH,19,,0,29000000,100,0.0,0,35,2018-07-16,0
2437,Dare EMS Protocols,19,,0,20000000,10,0.0,2,35,2018-07-26,0
2438,Pediatric Emergency Guide,19,,0,3800000,100,0.0,0,35,2018-07-09,0
2439,Weill Cornell Medicine,19,,0,19000000,50,0.0,0,35,2018-07-16,0
2440,Doctors Care,19,,0,25000000,10,0.0,0,35,2018-07-24,0
2441,PCOS Guide - Fight PCOS naturally,19,,0,5100000,100,0.0,0,35,2018-08-04,0
2442,EVA - Menstrual calendar and fertility,19,,25,16000000,1000,0.0,0,35,2018-08-02,0
2443,Hello Face,19,,0,1500000,10,0.0,0,35,2018-07-31,0
2444,Cochrane Library,19,3.7,3,10000000,100,0.0,0,35,2018-07-17,0
2445,Labs on Demand,19,5.0,1,22000000,10,0.0,0,35,2018-08-03,0
2446,Diabetes Testing,19,,1,3600000,500,0.0,3,35,2018-07-26,0
2447,GGDE: Prevent & Beat Depression Symptoms,19,,2,20000000,50,0.0,0,35,2018-07-24,0
2448,Dermatology Atlas (Colored & Illustrative),19,5.0,3,20000000,100,0.0,0,35,2018-07-19,0
2449,Jaylex,19,,0,13000000,10,0.0,0,35,2018-07-30,0
2450,Tablet Reminder,19,5.0,4,2500000,5,0.0,0,35,2018-08-03,0
2451,Clinical Pharmacology,19,,0,3600000,10,0.0,0,35,2018-08-01,0
2452,Galaxies of Hope,19,5.0,2,24000000,50,0.0,0,35,2018-07-27,0
2453,Smartshading AI,19,,0,10000000,10,0.0,0,35,2018-06-21,0
2454,KBA-EZ Health Guide,19,5.0,4,25000000,1,0.0,0,35,2018-08-02,0
2455,FoothillsVet,19,5.0,2,29000000,50,0.0,0,35,2018-07-11,0
2456,Eversense,19,,3,17000000,100,0.0,0,35,2018-07-18,0
2457,PrimeDelivery,19,5.0,3,53000000,10,0.0,0,35,2018-07-13,0
2458,You're an Anime,19,5.0,2,83000000,10,0.0,0,35,2018-07-12,0
2459,Anatomy & Physiology Vocabulary Exam Review App,19,5.0,1,4600000,5,0.0,0,35,2018-08-02,0
2460,Drug Calculator,19,,0,4600000,10,0.0,0,35,2018-07-27,0
2461,HACH Cares,19,,0,28000000,10,0.0,0,35,2018-07-25,0
2462,WAH 247,19,,0,29000000,1,0.0,0,35,2018-07-20,0
2463,CT Scan Cross Sectional Anatomy,19,4.3,10,46000000,100,0.0,0,35,2018-07-19,0
2464,VetCode,19,4.9,28,5700000,5000,0.0,0,35,2018-07-07,0
2465,ear super hearing,19,,0,1400000,5,0.0,0,35,2018-07-31,0
2466,Traditional Chinese Medicine Fangfang Liangfang Daquan - Practical and ancient Chinese medicine and old prescriptions for the treatment of various incurable diseases,19,,1,12000000,10,0.0,0,35,2018-07-21,0
2467,COPD GOLD 2017,19,,5,2200000,10,0.0,0,35,2018-07-13,0
2468,Summit Medical Video Visits,19,,0,27000000,10,0.0,0,35,2018-07-12,0
2469,ExtendedCare Virtual Care Room,19,,0,18000000,5,0.0,0,35,2018-07-30,0
2470,Lord Fairfax EMS Council,19,,0,30000000,50,0.0,0,35,2018-07-17,0
2471,MyWoundDoctor - Provider,19,,0,3500000,1,0.0,0,35,2018-07-27,0
2472,NCLEX Multi-topic Nursing Exam Review-Quiz & notes,19,5.0,1,4200000,10,0.0,0,35,2018-07-24,0
2473,Warfarin Dose Calculator,19,,0,6900000,50,0.0,0,35,2018-07-15,0
2474,Renesas PMA,19,,0,6600000,5,0.0,0,35,2018-07-18,0
2475,Pediatric Nursing,19,4.9,14,7000000,100,0.0,0,35,2018-07-13,0
2476,Interpret Chest X-Ray With 100 Cases,19,4.6,5,11000000,100,0.0,0,35,2018-08-03,0
2477,Basics of Orthopaedics,19,5.0,1,5600000,10,0.0,0,35,2018-07-27,0
2478,4 Paws PH,19,,1,29000000,5,0.0,0,35,2018-07-25,0
2479,high cholesterol levels,19,,0,3300000,100,0.0,0,35,2018-07-23,0
2480,Thyroid Nodules,19,,0,20000000,10,0.0,0,35,2018-07-14,0
2481,Training course: Learn Nursing,19,,0,7000000,100,0.0,0,35,2018-07-08,0
2482,Familyfirst Messenger,19,4.0,1,3300000,10,0.0,0,35,2018-07-12,0
2483,14thStreetVet,19,,0,29000000,5,0.0,0,35,2018-07-16,0
2484,Clinic Doctor EHr,19,5.0,2,7100000,5,0.0,0,35,2018-08-03,0
2486,Teladoc Member,19,4.0,2094,23000000,500000,0.0,0,35,2018-07-26,0
2487,Anthem BC Anywhere,19,2.6,496,24000000,100000,0.0,0,35,2018-07-27,0
2488,Ada - Your Health Guide,19,4.7,87418,14000000,1000000,0.0,0,35,2018-07-16,0
2489,Ovia Fertility Tracker & Ovulation Calculator,19,4.8,53747,13000000,1000000,0.0,0,35,2018-07-27,0
2490,My Cancer Coach,19,4.3,44,34000000,10000,0.0,0,35,2018-04-12,0
2491,IHSS Help,19,4.7,10,4300000,1000,0.0,0,35,2018-06-05,0
2492,mobileRx Pharmacy,19,2.5,124,43000000,10000,0.0,0,35,2017-01-13,0
2493,Youper - AI Therapy,19,4.6,2014,69000000,50000,0.0,0,35,2018-08-03,0
2494,MoodSpace,19,4.5,503,22000000,50000,0.0,0,35,2018-06-10,0
2495,Super Hearing Super Ear Amplifier,19,4.1,21,20000000,1000,0.0,0,35,2018-06-11,0
2496,BURST Professionals,19,4.5,11,25000000,1000,0.0,0,35,2018-01-17,0
2497,LactMed,19,4.3,573,2000000,100000,0.0,0,35,2017-06-01,0
2498,Penn State Health OnDemand,19,,0,40000000,50,0.0,0,35,2018-07-24,0
2499,ScriptSave WellRx Rx Discounts,19,3.8,700,37000000,100000,0.0,0,35,2018-06-21,0
2500,Blue CareOnDemand,19,4.4,163,40000000,10000,0.0,0,35,2018-06-29,0
2501,HHS,19,,0,4300000,500,0.0,0,35,2017-05-30,0
2502,Free Blood Pressure,19,,7,5700000,5000,0.0,0,35,2016-10-13,0
2503,Every disease has a drug without internet,19,,44,4000000,10000,0.0,0,35,2018-04-24,0
2504,PulsePoint AED,19,4.5,330,17000000,50000,0.0,0,35,2018-07-31,0
2505,All Mental disorders,19,4.5,453,11000000,100000,0.0,0,35,2017-07-07,0
2506,Deaf Interpreter,19,3.8,24,4400000,1000,0.0,0,35,2017-09-26,0
2507,Nurse Grid,19,4.5,1686,15000000,100000,0.0,0,35,2018-07-30,0
2508,High Blood Pressure Symptoms,19,4.0,531,2300000,100000,0.0,0,35,2015-01-18,0
2509,MedStar eVisit,19,4.5,20,40000000,5000,0.0,0,35,2018-04-10,0
2510,Blood Pressure(BP) Diary,19,3.7,3596,8400000,1000000,0.0,0,35,2018-07-18,0
2511,REDCap Mobile App,19,4.3,56,11000000,10000,0.0,0,35,2018-07-31,0
2512,JH Blood Pressure Monitor,19,3.7,9,2900000,500,0.0,0,35,2018-07-21,0
2513,Blood Pressure,19,,10,2400000,1000,0.0,0,35,2015-03-14,0
2514,VITAS Hospice Referral App for Healthcare Pros,19,4.4,27,15000000,5000,0.0,0,35,2018-07-20,0
2515,AAFP,19,3.8,63,24000000,10000,0.0,0,35,2018-06-22,0
2516,RT 516 VET,19,,0,29000000,10,0.0,0,35,2018-07-13,0
2517,Anthem Anywhere,19,2.7,2657,24000000,500000,0.0,0,35,2018-07-27,0
2518,Sway Medical,19,5.0,3,22000000,100,0.0,0,35,2018-07-25,0
2519,Airway Ex - Intubate. Anesthetize. Train.,19,4.3,123,86000000,10000,0.0,0,35,2018-06-01,0
2521,fred's Pharmacy,19,3.0,315,22000000,100000,0.0,0,35,2017-10-10,0
2522,420 BZ Budeze Delivery,19,5.0,2,11000000,100,0.0,3,35,2018-06-06,0
2523,Fever Meter,19,3.6,26,975000,5000,0.0,0,35,2015-05-10,0
2524,Super Ear Super Hearing,19,4.0,122,980000,10000,0.0,0,35,2018-07-13,0
2525,Blood Pressure Monitor,19,4.3,17,6000000,10000,0.0,0,35,2017-02-25,0
2526,BELONG Beating Cancer Together,19,4.7,623,20000000,50000,0.0,1,35,2018-07-29,0
2527,BP Journal - Blood Pressure Diary,19,5.0,6,26000000,1000,0.0,0,35,2018-05-25,0
2528,TelaDoc,19,4.7,6,13000000,1000,0.0,0,35,2018-03-31,0
2529,Breastfeeding Tracker Baby Log,19,,6,23000000,100,0.0,0,35,2018-07-20,0
2530,Blood Pressure - Stay Healthy,19,4.6,7,2700000,1000,0.0,0,35,2018-04-16,0
2531,ConnectLine,19,3.1,253,4200000,50000,0.0,0,35,2016-09-12,0
2532,Club,19,4.4,3786,28000000,50000,0.0,0,35,2018-07-16,0
2533,Zen Leaf,19,5.0,1,6100000,100,0.0,3,35,2018-03-08,0
2534,Homeopathic Medicine Finder,19,3.6,10,15000000,1000,0.0,0,35,2017-11-20,0
2535,Patient Portal,19,2.8,66,1200000,50000,0.0,0,35,2016-10-25,0
2536,Nemours CareConnect,19,4.4,65,37000000,10000,0.0,0,35,2018-04-05,0
2537,Banfield Pet Health Tracker,19,4.2,1747,5900000,100000,0.0,0,35,2016-10-17,0
2538,tökr,19,4.6,17,14000000,1000,0.0,0,35,2018-07-11,0
2539,Low Blood Pressure Symptoms,19,4.2,28,2300000,10000,0.0,0,35,2015-01-20,0
2540,PatientPORTAL by InteliChart,19,,1,32000000,500,0.0,0,35,2018-05-24,0
2541,Hypertension High blood pressure,19,3.8,292,2700000,100000,0.0,0,35,2018-04-16,0
2542,Fever Care,19,3.5,19,2200000,5000,0.0,0,35,2018-05-12,0
2543,1800 Contacts - Lens Store,19,4.7,23160,26000000,1000000,0.0,0,35,2018-07-27,0
2547,"Messages, Text and Video Chat for Messenger",20,4.4,49173,4000000,10000000,0.0,0,36,2018-06-04,0
2549,All Social Networks,20,4.2,22492,1500000,1000000,0.0,0,36,2018-05-21,0
2551,Social network all in one 2018,20,4.3,1403,3700000,100000,0.0,0,36,2018-01-30,0
2555,The Messenger App,20,4.4,4919,2800000,1000000,0.0,0,36,2018-08-03,0
2556,Messenger Pro,20,4.4,13762,3900000,1000000,0.0,0,36,2018-05-09,0
2557,"Free Messages, Video, Chat,Text for Messenger Plus",20,4.3,6086,3100000,1000000,0.0,1,36,2018-06-14,0
2559,The Video Messenger App,20,4.4,1200,2800000,100000,0.0,0,36,2018-08-02,0
2560,Jodel - The Hyperlocal App,20,4.5,76480,20000000,1000000,0.0,3,36,2018-08-06,0
2561,Who Viewed My Facebook Profile - Stalkers Visitors,20,4.6,271445,9900000,5000000,0.0,0,36,2018-06-24,0
2562,"Hide Something - Photo, Video",20,4.6,225103,5300000,5000000,0.0,0,36,2018-06-13,0
2563,Love Sticker,20,4.6,33177,10000000,1000000,0.0,0,36,2018-06-12,0
2564,Web Browser & Fast Explorer,20,4.4,54768,2600000,5000000,0.0,0,36,2018-05-16,0
2566,VidStatus app - Status Videos & Status Downloader,20,4.5,25562,31000000,5000000,0.0,1,36,2018-08-02,0
2567,Love Images,20,4.3,16404,2300000,1000000,0.0,0,36,2018-06-24,0
2568,Web Browser ( Fast & Secure Web Explorer),20,4.4,2508,6000000,500000,0.0,0,36,2017-11-20,0
2569,SPARK - Live random video chat & meet new people,20,4.6,79658,17000000,5000000,0.0,3,36,2018-08-06,0
2570,Golden telegram,20,4.3,374,20000000,50000,0.0,0,36,2018-07-30,0
2571,Amino: Communities and Chats,20,4.8,1259075,62000000,10000000,0.0,1,36,2018-07-20,0
2573,Meet – Talk to Strangers Using Random Video Chat,20,4.6,60562,15000000,5000000,0.0,3,36,2018-08-06,0
2575,"💘 WhatsLov: Smileys of love, stickers and GIF",20,4.6,22098,18000000,1000000,0.0,0,36,2018-07-24,0
2576,Phone Tracker : Family Locator,20,4.3,231325,5400000,10000000,0.0,0,36,2018-08-02,0
2577,HTC Social Plugin - Facebook,20,3.6,13223,2800000,10000000,0.0,3,36,2016-06-08,0
2578,Periscope - Live Video,20,4.0,479908,15000000,10000000,0.0,3,36,2018-07-09,0
2580,Kate Mobile for VK,20,4.4,540930,5300000,10000000,0.0,1,36,2018-07-23,0
2583,Moment,20,4.5,19583,37000000,1000000,0.0,1,36,2018-08-01,0
2585,Meetup,20,4.2,79129,23000000,5000000,0.0,1,36,2018-08-02,0
2590,textPlus: Free Text & Calls,20,4.1,382120,28000000,10000000,0.0,0,36,2018-07-26,0
2591,"Free phone calls, free texting SMS on free number",20,4.5,412725,35000000,10000000,0.0,0,36,2018-07-31,0
2593,MeetMe: Chat & Meet New People,20,4.2,1259849,76000000,50000000,0.0,3,36,2018-08-03,0
2595,"ooVoo Video Calls, Messaging & Stories",20,4.3,1157004,34000000,50000000,0.0,0,36,2017-10-16,0
2600,Blogger,20,3.7,138026,2700000,5000000,0.0,3,36,2016-02-29,0
2602,Blogaway for Android (Blogger),20,3.7,4253,4100000,100000,0.0,1,36,2018-05-31,0
2607,YouNow: Live Stream Video Chat,20,4.1,309872,85000000,10000000,0.0,1,36,2018-08-03,0
2608,Periscope - Live Video,20,4.0,479909,15000000,10000000,0.0,3,36,2018-07-09,0
2609,Mirrativ: Live Stream Any App,20,4.1,17955,89000000,500000,0.0,1,36,2018-08-02,0
2613,Nextdoor - Local neighborhood news & classifieds,20,4.3,51502,20000000,5000000,0.0,1,36,2018-07-25,0
2615,Banjo,20,4.2,58341,9300000,1000000,0.0,0,36,2015-07-25,0
2617,MeetMe: Chat & Meet New People,20,4.2,1259894,76000000,50000000,0.0,3,36,2018-08-03,0
2618,"ooVoo Video Calls, Messaging & Stories",20,4.3,1157003,34000000,50000000,0.0,0,36,2017-10-16,0
2619,Timehop,20,4.1,161610,16000000,5000000,0.0,1,36,2018-08-05,0
2626,Couple - Relationship App,20,4.0,33249,8400000,1000000,0.0,0,36,2015-03-05,0
2628,Nextdoor - Local neighborhood news & classifieds,20,4.3,51504,20000000,5000000,0.0,1,36,2018-07-25,0
2630,MeetMe: Chat & Meet New People,20,4.2,1259894,76000000,50000000,0.0,3,36,2018-08-03,0
2631,LOVOO,20,4.0,852455,68000000,10000000,0.0,3,36,2018-08-03,0
2632,"Jaumo Dating, Flirt & Live Video",20,4.4,900064,13000000,10000000,0.0,3,36,2018-07-31,0
2633,Patook - make platonic friends,20,4.0,3677,50000000,100000,0.0,3,36,2018-06-21,0
2634,Meetup,20,4.2,79129,23000000,5000000,0.0,1,36,2018-08-02,0
2637,textPlus: Free Text & Calls,20,4.1,382121,28000000,10000000,0.0,0,36,2018-07-26,0
2640,uCiC- Videos and Photos on demand,20,4.0,2052,7000000,100000,0.0,1,36,2017-09-27,0
2641,Meetup,20,4.2,79130,23000000,5000000,0.0,1,36,2018-08-02,0
2643,MeetMe: Chat & Meet New People,20,4.2,1259894,76000000,50000000,0.0,3,36,2018-08-03,0
2645,LOVOO,20,4.0,852455,68000000,10000000,0.0,3,36,2018-08-03,0
2648,"Jaumo Dating, Flirt & Live Video",20,4.4,900064,13000000,10000000,0.0,3,36,2018-07-31,0
2649,"Mico- Stranger Chat Random video Chat, Live, Meet",20,4.4,624557,56000000,10000000,0.0,3,36,2018-07-27,0
2652,Couple - Relationship App,20,4.0,33249,8400000,1000000,0.0,0,36,2015-03-05,0
2653,Meetup,20,4.2,79130,23000000,5000000,0.0,1,36,2018-08-02,0
2654,Amazon for Tablets,21,4.0,141613,22000000,10000000,0.0,1,37,2018-07-31,0
2655,Wish - Shopping Made Fun,21,4.5,6210998,15000000,100000000,0.0,0,37,2018-08-03,0
2657,Shopee - No. 1 Online Shopping,21,4.3,94294,30000000,10000000,0.0,0,37,2018-07-23,0
2658,Shopee: No.1 Online Shopping,21,4.2,608753,30000000,10000000,0.0,0,37,2018-07-23,0
2659,Kroger,21,4.3,38961,27000000,5000000,0.0,0,37,2018-08-02,0
2663,"letgo: Buy & Sell Used Stuff, Cars & Real Estate",21,4.5,973270,20000000,50000000,0.0,1,37,2018-08-06,0
2664,Amazon Shopping,21,4.3,909226,42000000,100000000,0.0,1,37,2018-07-31,0
2666,OLX - Buy and Sell,21,4.2,857923,18000000,50000000,0.0,0,37,2018-07-31,0
2667,The wall,21,4.4,35563,4200000,1000000,0.0,0,37,2018-07-23,0
2669,"Shrimp skin shopping: spend less, buy better",21,4.2,106798,30000000,5000000,0.0,0,37,2018-07-23,0
2670,Lotte Home Shopping LOTTE Homeshopping,21,3.6,8820,33000000,5000000,0.0,0,37,2018-07-25,0
2671,"Horn, free country requirements",21,4.5,37186,7900000,1000000,0.0,0,37,2018-06-30,0
2672,Jiji.ng,21,4.4,25714,12000000,1000000,0.0,0,37,2018-07-24,0
2673,GS SHOP,21,3.8,44255,15000000,10000000,0.0,0,37,2018-08-03,0
2675,CJmall,21,3.6,18252,10000000,10000000,0.0,0,37,2018-08-06,0
2676,Home & Shopping - Only in apps. 10% off + 10% off,21,4.2,42750,9900000,10000000,0.0,0,37,2018-08-04,0
2677,EHS Dongsen Shopping,21,3.6,3656,9000000,1000000,0.0,1,37,2018-08-03,0
2679,Bukalapak - Buy and Sell Online,21,4.4,662287,21000000,10000000,0.0,0,37,2018-08-03,0
2680,Life market,21,4.5,30834,13000000,1000000,0.0,0,37,2018-07-17,0
2681,Jabong Online Shopping App,21,4.1,367290,11000000,10000000,0.0,0,37,2018-07-20,0
2682,Family Dollar,21,4.3,2588,21000000,1000000,0.0,0,37,2018-07-23,0
2683,Jumia online shopping,21,4.3,162655,8100000,10000000,0.0,1,37,2018-07-10,0
2686,Blibli.com Online Shopping,21,4.2,171584,12000000,10000000,0.0,0,37,2018-07-26,0
2687,"Club Factory Everything, Unbeaten Price",21,4.2,244141,7300000,10000000,0.0,0,37,2018-08-06,0
2689,ZALORA Fashion Shopping,21,4.2,142512,15000000,10000000,0.0,0,37,2018-07-25,0
2690,Magazine Luiza Online Shopping,21,4.3,109124,22000000,10000000,0.0,0,37,2018-08-02,0
2691,ROMWE - Women's Fashion,21,4.6,135043,11000000,10000000,0.0,0,37,2018-07-30,0
2692,Buscapé - Offers and discounts,21,4.4,108592,8300000,10000000,0.0,0,37,2018-07-24,0
2694,11st,21,3.8,48732,20000000,10000000,0.0,0,37,2018-07-31,0
2695,Coupang,21,4.6,308234,38000000,10000000,0.0,0,37,2018-08-02,0
2696,Wemep - Special price representative (special / shopping / shopping app / coupon / shipping),21,4.5,178497,9100000,10000000,0.0,0,37,2018-08-02,0
2697,Target - now with Cartwheel,21,4.1,68406,24000000,10000000,0.0,0,37,2018-07-25,0
2700,Chilindo,21,3.8,18364,29000000,1000000,0.0,0,37,2018-08-04,0
2702,"Jingdong - pick good things, go to Jingdong",21,3.3,9189,98000000,1000000,0.0,1,37,2018-08-01,0
2703,CheckPoints 🏆 Rewards App,21,4.1,23187,25000000,1000000,0.0,0,37,2018-06-21,0
2705,SnipSnap Coupon App,21,4.2,9975,18000000,1000000,0.0,0,37,2018-01-22,0
2707,Coupon Sherpa,21,4.4,7793,6100000,500000,0.0,0,37,2018-02-06,0
2708,Gyft - Mobile Gift Card Wallet,21,4.1,9701,14000000,500000,0.0,0,37,2018-07-25,0
2709,SavingStar - Grocery Coupons,21,4.2,31519,21000000,1000000,0.0,0,37,2018-06-12,0
2711,"Shopkick: Free Gift Cards, Shop Rewards & Deals",21,4.3,213735,43000000,10000000,0.0,0,37,2018-07-24,0
2712,Wish - Shopping Made Fun,21,4.5,6211039,15000000,100000000,0.0,0,37,2018-08-03,0
2713,Key Ring: Cards Coupon & Sales,21,4.1,42871,23000000,1000000,0.0,0,37,2018-07-27,0
2714,"Ibotta: Cash Back Savings, Rewards & Coupons App",21,4.5,315908,52000000,10000000,0.0,0,37,2018-08-01,0
2717,"Kohl's: Scan, Shop, Pay & Save",21,4.5,79261,57000000,5000000,0.0,0,37,2018-08-03,0
2718,Stocard - Rewards Cards Wallet,21,4.6,284725,20000000,10000000,0.0,0,37,2018-07-31,0
2719,Nike,21,4.7,67071,40000000,1000000,0.0,0,37,2018-08-01,0
2720,Poshmark - Buy & Sell Fashion,21,4.3,46153,17000000,10000000,0.0,0,37,2018-08-04,0
2721,Mercari: The Selling App,21,4.4,101883,13000000,10000000,0.0,0,37,2018-08-03,0
2722,Blidz - Hunt Free Deals On Trending Items!,21,4.4,1659,33000000,50000,0.0,0,37,2018-06-29,0
2723,SnipSnap Coupon App,21,4.2,9975,18000000,1000000,0.0,0,37,2018-01-22,0
2728,LivingSocial - Local Deals,21,4.1,28523,29000000,5000000,0.0,0,37,2018-08-03,0
2730,"Ebates: Cash Back, Coupons, Rewards & Savings",21,4.5,37253,31000000,1000000,0.0,0,37,2018-08-03,0
2734,Stocard - Rewards Cards Wallet,21,4.6,284721,20000000,10000000,0.0,0,37,2018-07-31,0
2735,Ratings by Consumer Reports,21,4.3,3420,13000000,100000,0.0,0,37,2018-02-27,0
2736,HauteLook,21,4.1,7193,7300000,500000,0.0,0,37,2018-07-13,0
2740,Nordstrom,21,4.6,2278,12000000,500000,0.0,0,37,2018-07-15,0
2741,Modcloth – Unique Indie Women's Fashion & Style,21,4.2,5121,8800000,500000,0.0,0,37,2018-07-13,0
2742,Fancy,21,4.2,39735,18000000,5000000,0.0,1,37,2018-07-25,0
2743,Gyft - Mobile Gift Card Wallet,21,4.1,9701,14000000,500000,0.0,0,37,2018-07-25,0
2744,"Twice: Buy, Sell Clothing",21,4.2,1558,21000000,100000,0.0,0,37,2015-07-29,0
2745,"Shopkick: Free Gift Cards, Shop Rewards & Deals",21,4.3,213735,43000000,10000000,0.0,0,37,2018-07-24,0
2746,Slice: Package Tracker,21,4.2,16966,34000000,1000000,0.0,0,37,2018-07-12,0
2749,Wish - Shopping Made Fun,21,4.5,6211039,15000000,100000000,0.0,0,37,2018-08-03,0
2751,LightInTheBox Online Shopping,21,4.0,41986,26000000,5000000,0.0,1,37,2018-08-06,0
2753,Best Buy,21,4.4,186116,34000000,5000000,0.0,0,37,2018-08-03,0
2754,JackThreads: Men's Shopping,21,4.0,13085,2700000,1000000,0.0,1,37,2017-11-08,0
2755,"Ibotta: Cash Back Savings, Rewards & Coupons App",21,4.5,315908,52000000,10000000,0.0,0,37,2018-08-01,0
2757,LivingSocial - Local Deals,21,4.1,28523,29000000,5000000,0.0,0,37,2018-08-03,0
2760,Zappos – Shoe shopping made simple,21,4.5,44588,20000000,5000000,0.0,0,37,2018-07-12,0
2761,Urban Outfitters,21,4.2,4158,23000000,500000,0.0,1,37,2018-07-02,0
2763,Amazon Shopping,21,4.3,909204,42000000,100000000,0.0,1,37,2018-07-31,0
2764,Shopfully - Weekly Ads & Deals,21,4.4,279428,16000000,10000000,0.0,0,37,2018-08-03,0
2765,Slickdeals: Coupons & Shopping,21,4.5,33583,12000000,1000000,0.0,0,37,2018-07-30,0
2766,Wanelo Shopping,21,4.6,94205,6500000,1000000,0.0,0,37,2018-06-13,0
2768,Etsy: Handmade & Vintage Goods,21,4.3,95520,15000000,10000000,0.0,1,37,2018-08-03,0
2769,Poshmark - Buy & Sell Fashion,21,4.3,46153,17000000,10000000,0.0,0,37,2018-08-04,0
2770,Target - now with Cartwheel,21,4.1,68406,24000000,10000000,0.0,0,37,2018-07-25,0
2771,ASOS,21,4.7,181798,22000000,10000000,0.0,0,37,2018-07-30,0
2773,ZALORA Fashion Shopping,21,4.2,142512,15000000,10000000,0.0,0,37,2018-07-25,0
2775,Fancy,21,4.2,39735,18000000,5000000,0.0,1,37,2018-07-25,0
2776,Modcloth – Unique Indie Women's Fashion & Style,21,4.2,5121,8800000,500000,0.0,0,37,2018-07-13,0
2777,Gyft - Mobile Gift Card Wallet,21,4.1,9701,14000000,500000,0.0,0,37,2018-07-25,0
2778,JackThreads: Men's Shopping,21,4.0,13085,2700000,1000000,0.0,1,37,2017-11-08,0
2779,LivingSocial - Local Deals,21,4.1,28523,29000000,5000000,0.0,0,37,2018-08-03,0
2780,Zappos – Shoe shopping made simple,21,4.5,44588,20000000,5000000,0.0,0,37,2018-07-12,0
2781,Wanelo Shopping,21,4.6,94205,6500000,1000000,0.0,0,37,2018-06-13,0
2782,Etsy: Handmade & Vintage Goods,21,4.3,95520,15000000,10000000,0.0,1,37,2018-08-03,0
2785,Find&Save - Local Shopping,21,4.0,4602,6200000,500000,0.0,0,37,2017-12-22,0
2786,Receipt Hog - Receipts to Cash,21,4.5,72596,19000000,1000000,0.0,1,37,2018-08-03,0
2787,ShopSavvy Barcode & QR Scanner,21,4.1,110425,27000000,10000000,0.0,0,37,2018-06-18,0
2788,"Savory - Deals,Freebies,Sales",21,4.4,2375,1100000,100000,0.0,0,37,2016-11-02,0
2789,JackThreads: Men's Shopping,21,4.0,13085,2700000,1000000,0.0,1,37,2017-11-08,0
2791,Newegg Mobile,21,4.5,35497,16000000,1000000,0.0,0,37,2018-07-11,0
2792,REI – Shop Outdoor Gear,21,4.4,3878,8800000,100000,0.0,0,37,2018-05-08,0
2793,Slickdeals: Coupons & Shopping,21,4.5,33583,12000000,1000000,0.0,0,37,2018-07-30,0
2794,Target - now with Cartwheel,21,4.1,68406,24000000,10000000,0.0,0,37,2018-08-06,0
2795,The Home Depot,21,4.3,44071,56000000,5000000,0.0,0,37,2018-07-19,0
2796,Wish - Shopping Made Fun,21,4.5,6212081,15000000,100000000,0.0,0,37,2018-08-03,0
2797,Fancy,21,4.2,39735,18000000,5000000,0.0,1,37,2018-07-25,0
2799,La La-Shop Designer Brands Street,21,4.5,5123,14000000,500000,0.0,0,37,2018-07-28,0
2800,ASOS,21,4.7,181823,22000000,10000000,0.0,0,37,2018-07-30,0
2801,TouchNote: Cards & Gifts,22,4.1,19232,28000000,1000000,0.0,0,38,2018-08-06,0
2802,"Shutterfly: Free Prints, Photo Books, Cards, Gifts",22,4.6,98716,59000000,5000000,0.0,0,38,2018-08-01,0
2803,FreePrints – Free Photos Delivered,22,4.8,109500,37000000,1000000,0.0,0,38,2018-08-02,0
2804,Groovebook Photo Books & Gifts,22,4.0,21159,36000000,500000,0.0,0,38,2018-01-31,0
2805,"Moony Lab - Print Photos, Books & Magnets ™",22,4.7,1320,9500000,50000,0.0,0,38,2018-06-27,0
2806,"LALALAB prints your photos, photobooks and magnets",22,4.7,50424,82000000,1000000,0.0,0,38,2018-08-02,0
2807,Snapfish,22,4.1,32398,28000000,1000000,0.0,0,38,2018-08-01,0
2810,HD Camera - Best Cam with filters & panorama,22,4.5,38953,9700000,5000000,0.0,0,38,2018-07-26,0
2811,"Face Filter, Selfie Editor - Sweet Camera",22,4.7,142634,22000000,10000000,0.0,0,38,2018-07-06,0
2812,LightX Photo Editor & Photo Effects,22,4.7,259450,17000000,10000000,0.0,0,38,2018-05-24,0
2815,HD Camera - Quick Snap Photo & Video,22,4.5,21841,7700000,1000000,0.0,0,38,2018-07-24,0
2817,Waterfall Photo Frames,22,4.5,10349,11000000,1000000,0.0,0,38,2017-07-29,0
2818,Photo frame,22,4.5,859,21000000,100000,0.0,0,38,2018-07-18,0
2819,Huji Cam,22,4.4,40289,19000000,5000000,0.0,0,38,2018-07-11,0
2821,HD Camera,22,4.3,49680,8700000,5000000,0.0,0,38,2018-07-11,0
2822,Makeup Editor -Beauty Photo Editor & Selfie Camera,22,4.5,3378,30000000,1000000,0.0,3,38,2018-07-25,0
2823,Makeup Photo Editor: Makeup Camera & Makeup Editor,22,4.4,10525,25000000,1000000,0.0,0,38,2018-07-27,0
